iter	Passed	Remaining
657	1349	701
658	1350	698
659	1352	696
660	1354	694
661	1356	692
662	1357	690
663	1359	687
664	1361	685
665	1362	683
666	1364	681
667	1366	679
668	1368	677
669	1370	674
670	1371	672
671	1373	670
672	1375	668
673	1377	666
674	1378	663
675	1380	661
676	1381	659
677	1383	657
678	1385	654
679	1387	652
680	1388	650
681	1390	648
682	1392	646
683	1393	643
684	1395	641
685	1396	639
686	1398	637
687	1400	635
688	1402	632
689	1404	630
690	1405	628
691	1407	626
692	1408	624
693	1410	621
694	1412	619
695	1413	617
696	1415	615
697	1417	613
698	1418	610
699	1420	608
700	1422	606
701	1423	604
702	1425	602
703	1427	600
704	1428	597
705	1430	595
706	1432	593
707	1433	591
708	1435	589
709	1437	586
710	1438	584
711	1440	582
712	1441	580
713	1443	578
714	1445	576
715	1447	574
716	1449	572
717	1451	570
718	1453	567
719	1454	565
720	1456	563
721	1458	561
722	1459	559
723	1461	557
724	1463	555
725	1464	552
726	1466	550
727	1468	548
728	1469	546
729	1471	544
730	1472	541
731	1474	539
732	1476	537
733	1478	535
734	1480	533
735	1482	531
736	1484	529
737	1485	527
738	1487	525
739	1488	523
740	1490	520
741	1492	518
742	1493	516
743	1495	514
744	1497	512
745	1498	510
746	1500	508
747	1501	506
748	1503	503
749	1505	501
750	1507	499
751	1508	497
752	1510	495
753	1512	493
754	1513	491
755	1515	489
756	1517	487
757	1518	484
758	1520	482
759	1522	480
760	1523	478
761	1525	476
762	1527	474
763	1528	472
764	1530	470
765	1531	467
766	1533	465
767	1534	463
768	1536	461
769	1537	459
770	1539	457
771	1541	455
772	1542	453
773	1544	450
774	1545	448
775	1547	446
776	1548	444
777	1550	442
778	1552	440
779	1553	438
780	1555	436
781	1557	434
782	1559	432
783	1560	430
784	1562	427
785	1564	425
786	1566	423
787	1567	421
788	1569	419
789	1572	417
790	1573	415
791	1576	413
792	1578	411
793	1580	410
794	1582	408
795	1584	406
796	1587	404
797	1588	402
798	1590	400
799	1592	398
800	1594	396
801	1596	394
802	1597	391
803	1599	389
804	1601	387
805	1602	385
806	1604	383
807	1606	381
808	1608	379
809	1610	377
810	1612	375
811	1614	373
812	1616	371
813	1618	369
814	1620	367
815	1621	365
816	1623	363
817	1625	361
818	1626	359
819	1628	357
820	1630	355
821	1632	353
822	1634	351
823	1636	349
824	1637	347
825	1639	345
826	1641	343
827	1643	341
828	1644	339
829	1646	337
830	1648	335
831	1650	333
832	1651	331
833	1653	329
834	1655	327
835	1656	325
836	1658	322
837	1660	320
838	1661	318
839	1663	316
840	1665	314
841	1666	312
842	1668	310
843	1669	308
844	1671	306
845	1673	304
846	1674	302
847	1676	300
848	1678	298
849	1680	296
850	1681	294
851	1683	292
852	1685	290
853	1686	288
854	1688	286
855	1690	284
856	1691	282
857	1693	280
858	1695	278
859	1697	276
860	1699	274
861	1700	272
862	1702	270
863	1704	268
864	1706	266
865	1707	264
866	1709	262
867	1711	260
868	1713	258
869	1714	256
870	1716	254
871	1717	252
872	1719	250
873	1721	248
874	1723	246
875	1724	244
876	1726	242
877	1728	240
878	1729	238
879	1731	236
880	1733	234
881	1734	232
882	1736	230
883	1737	228
884	1739	226
885	1740	224
886	1742	221
887	1744	219
888	1745	217
889	1747	215
890	1749	213
891	1750	212
892	1752	209
893	1754	208
894	1756	206
895	1758	204
896	1759	202
897	1761	200
898	1763	198
899	1764	196
900	1766	194
901	1768	192
902	1769	190
903	1771	188
904	1773	186
905	1774	184
906	1776	182
907	1778	180
908	1779	178
909	1781	176
910	1782	174
911	1784	172
912	1785	170
913	1787	168
914	1789	166
915	1790	164
916	1792	162
917	1793	160
918	1795	158
919	1797	156
920	1798	154
921	1800	152
922	1801	150
923	1803	148
924	1805	146
925	1806	144
926	1808	142
927	1809	140
928	1811	138
929	1812	136
930	1814	134
931	1815	132
932	1817	130
933	1818	128
934	1820	126
935	1822	124
936	1823	122
937	1825	120
938	1826	118
939	1828	116
940	1829	114
941	1831	112
942	1833	110
943	1834	108
944	1836	106
945	1837	104
946	1839	102
947	1841	101
948	1842	99
949	1844	97
950	1845	95
951	1847	93
952	1848	91
953	1850	89
954	1852	87
955	1853	85
956	1855	83
957	1857	81
958	1858	79
959	1860	77
960	1861	75
961	1863	73
962	1865	71
963	1867	69
964	1869	67
965	1870	65
966	1872	63
967	1873	61
968	1875	59
969	1876	58
970	1878	56
971	1880	54
972	1882	52
973	1883	50
974	1885	48
975	1887	46
976	1888	44
977	1890	42
978	1891	40
979	1893	38
980	1895	36
981	1897	34
982	1898	32
983	1900	30
984	1902	28
985	1903	27
986	1905	25
987	1907	23
988	1909	21
989	1910	19
990	1912	17
991	1914	15
992	1916	13
993	1917	11
994	1919	9
995	1921	7
996	1922	5
997	1924	3
998	1925	1
999	1927	0
